"STRUCTURE","STRUCTURE_ID","ACTION","FREQ","REF_AREA","INDICATOR","FINANCIAL_SECTOR","UNIT_MEASURE","TIME_PERIOD","OBS_VALUE","AGG_METHOD","UNIT_TYPE","DECIMALS","DATABASE_ID","TIME_FORMAT","UNIT_MULT","OBS_STATUS","OBS_CONF","DERIVATION_TYPE","FREQ_LABEL","REF_AREA_LABEL","INDICATOR_LABEL","FINANCIAL_SECTOR_LABEL","UNIT_MEASURE_LABEL","AGG_METHOD_LABEL","UNIT_TYPE_LABEL","DECIMALS_LABEL","DATABASE_ID_LABEL","TIME_FORMAT_LABEL","UNIT_MULT_LABEL","OBS_STATUS_LABEL","OBS_CONF_LABEL","DERIVATION_TYPE_LABEL"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MYS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2016-Q3","60.31283724183335","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malaysia","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MYS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2016-Q4","60.96348582301508","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malaysia","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MYS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2017-Q1","64.41816956287515","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malaysia","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MYS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2017-Q2","62.55998409612521","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malaysia","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MYS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2017-Q3","62.6038468040949","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malaysia","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MYS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2017-Q4","61.06973687360109","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malaysia","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MYS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2018-Q1","58.70469118974744","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malaysia","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MYS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2018-Q2","58.69726663207708","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malaysia","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MYS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2018-Q3","60.59871738455455","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malaysia","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MYS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2018-Q4","60.97600834804307","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malaysia","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MYS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2019-Q1","59.22082240234291","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malaysia","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MYS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2019-Q2","56.68878013191918","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malaysia","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MYS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2019-Q3","57.46189406423992","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malaysia","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MYS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2019-Q4","57.84787994886691","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malaysia","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MYS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020-Q1","57.92594838454208","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malaysia","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MYS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020-Q2","54.58253477667366","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malaysia","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MYS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020-Q3","57.0440530050172","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malaysia","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MYS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020-Q4","58.10956891523991","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malaysia","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MYS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-Q1","60.37497288936669","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malaysia","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MYS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-Q2","60.54255751392704","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malaysia","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MYS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-Q3","60.4714769594072","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malaysia","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MYS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-Q4","61.3650492915253","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malaysia","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MYS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2022-Q1","58.29367992485996","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malaysia","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","MYS","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2022-Q2","61.30647033369457","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Malaysia","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
